,person_id,name,occupation,coordinates,year,event_role
311,P00038,Peter Nöthig,hufschmied,POINT(2611447.0528579024 1267923.103930628),1699,present
312,P00038,Peter Nötig,,POINT(2611446.075896111 1267916.8794376866),1699,end
313,P00039,Hans Keller,,POINT(2611801.8892999142 1267680.8137511376),1435,start
314,P00039,Hanns Keller,,POINT(2611696.2556046494 1266808.19888089),1463,present
315,P00039,Hanns Keller,,POINT(2611951.250533746 1266934.2137808937),1470,present
316,P00039,Hanns Keller,,POINT(2611951.250533746 1266934.2137808937),1472,present
317,P00039,Hanns Keller,,POINT(2611288.456971105 1266889.622754127),1480,present
318,P00039,Hanns Keller,schuhmacher,POINT(2611206.379569857 1267636.5245312364),1490,end
319,P00040,Hans Wernher,metzger,POINT(2610814.53935607 1267386.0231016916),1520,start
320,P00040,Hans Wernher,,POINT(2611075.3973317714 1267672.38697405),1522,present
321,P00040,Hans Wernher,metzger,POINT(2610814.53935607 1267386.0231016916),1522,present
322,P00040,Hanns Wernher,söldner,POINT(2611114.845994317 1267797.2942597885),1523,present
323,P00040,Hanns Wernher,hafner,POINT(2611437.3728440013 1267212.1474457146),1524,present
324,P00040,Hans Wernher,söldner,POINT(2611085.85891042 1267815.7830966974),1525,present
325,P00040,Hansen Wernher,söldner,POINT(2611137.402188393 1267684.7618095297),1526,present
326,P00040,Hansen Wernher,zimmermann,POINT(2611417.700016213 1267172.1506038914),1536,present
327,P00040,Hans Wernher,zimmermann,POINT(2611514.412106743 1267083.0453500543),1536,present
328,P00040,Hans Wernher,bader,POINT(2611408.6275383583 1267169.2155240371),1540,present
329,P00040,Hanns Wernher,zimmermann,POINT(2611386.2379274573 1267180.0171266156),1543,present
330,P00040,Hans Wernher,bader,POINT(2611389.4752698913 1267155.345676381),1543,present
331,P00040,Hans Wernher,metzger,POINT(2611266.2639720524 1267260.209057279),1545,present
332,P00040,Hansen Wernher,metzger,POINT(2611266.2639720524 1267260.209057279),1546,present
333,P00040,Hansen Wernher,bader,POINT(2611389.4752698913 1267155.345676381),1547,present
334,P00040,Hanns Wernher,metzger,POINT(2610814.53935607 1267386.0231016916),1554,present
335,P00040,Hanns Wernher,metzger,POINT(2611266.2639720524 1267260.209057279),1559,present
336,P00040,Hansen Wernher,metzger,POINT(2611266.7447398817 1267267.173083319),1560,present
337,P00040,Hansen Wernher,metzger,POINT(2611264.1686623464 1267251.1866343042),1560,present
338,P00040,Hans Wernher,,POINT(2611151.6773891924 1267506.4485762445),1567,present
339,P00040,Hanns Wernher,metzger,POINT(2611321.1959993644 1267178.9446863772),1568,present
340,P00040,Hanns Wernher,,POINT(2611263.406981794 1267246.2595206485),1570,present
341,P00040,Hans Wernher,metzger,POINT(2611351.0753148566 1266782.1058229012),1574,present
342,P00040,Hans Wernher,metzger,POINT(2611278.6610674732 1266750.5645804522),1574,present
343,P00040,Hans Wernher,,POINT(2611266.2639720524 1267260.209057279),1580,present
344,P00040,Hans Werner,metzger,POINT(2611266.2639720524 1267260.209057279),1583,present
345,P00040,Hans Wernher,metzger,POINT(2611263.406981794 1267246.2595206485),1595,present
346,P00040,Hansen Wernher,metzger,POINT(2611266.2639720524 1267260.209057279),1595,present
347,P00040,Hans Wernher,metzger,POINT(2611266.2639720524 1267260.209057279),1606,end
348,P00041,Bernhart Meyger,,POINT(2611049.0827107523 1267474.4066777853),1451,start
349,P00041,Bernhart Meiger,,POINT(2611048.954314893 1267477.296427448),1502,present
350,P00041,Bernhart Meyger,gewandmann,POINT(2611351.2394826985 1267369.2899779591),1512,present
351,P00041,Bernhart Meiger,gewandmann,POINT(2611671.5305400356 1268012.135897518),1515,present
352,P00041,Bernhart Meyger,gewandmann,POINT(2611351.2394826985 1267369.2899779591),1516,present
353,P00041,Bernhart Meyger,gewandmann,POINT(2611371.3468536614 1267387.6035396543),1516,present
354,P00041,Bernhard Meyer,,POINT(2611318.367079441 1267349.3598944775),1521,present
355,P00041,Bernhart Meyger,kaufmann,POINT(2611188.9180378467 1267433.1444267188),1521,present
356,P00041,Bernhart Meyger,gewandmann,POINT(2611188.9180378467 1267433.1444267188),1522,present
357,P00041,Bernhard Meyer,,POINT(2611318.367079441 1267349.3598944775),1526,present
358,P00041,Bernhard Meyer,,POINT(2611318.367079441 1267349.3598944775),1527,present
359,P00041,Bernhart Meyger,,POINT(2611794.4347178647 1267114.1076483957),1531,present
360,P00041,Bernhart Meyger,,POINT(2611371.3468536614 1267387.6035396543),1537,end
361,P00042,Andreas Ryff,,POINT(2611318.367079441 1267349.3598944775),1565,start
362,P00042,Andres Ryff,seidenkrämer,POINT(2610969.3343980815 1267653.8927606668),1574,present
363,P00042,Andres Ryff,,POINT(2611281.9863638678 1267451.4916674045),1575,present
364,P00042,Andreas Ryff,,POINT(2611318.367079441 1267349.3598944775),1576,present
365,P00042,Andreas Reyff,,POINT(2611318.367079441 1267349.3598944775),1581,present
366,P00042,Andres Reyff,seidenkrämer,POINT(2611301.646364887 1267134.881308046),1582,present
367,P00042,Andreas Ryff,,POINT(2611329.2210039706 1267398.1193884688),1584,present
368,P00042,Andres Ryff,seidenkrämer,POINT(2611323.758061963 1267402.6168134485),1585,present
369,P00042,Andres Ryff,,POINT(2611318.367079441 1267349.3598944775),1587,present
370,P00042,Andres Ryff,,POINT(2611318.367079441 1267349.3598944775),1590,present
371,P00042,Andreas Ryff,,POINT(2611278.724746955 1267457.673848623),1605,present
372,P00042,Andres Ryff,,POINT(2611481.114762606 1267180.284221819),1621,present
373,P00042,Andres Ryff,,POINT(2611481.114762606 1267180.284221819),1630,present
374,P00042,Andres Ryff,,POINT(2611481.114762606 1267180.284221819),1637,present
375,P00042,Andres Ryff,,POINT(2611481.114762606 1267180.284221819),1638,end
376,P00043,Andres Ryffen,,POINT(2611003.764725557 1267595.7266223347),1580,start
377,P00043,Andres Ryffen,,POINT(2611525.1790936207 1267125.925452245),1590,present
378,P00043,Andres Ryffen,,POINT(2611367.804622377 1267454.291078668),1594,present
379,P00043,Andres Ryffen,,POINT(2611481.114762606 1267180.284221819),1631,present
380,P00043,Andres Ryffen,,POINT(2611481.114762606 1267180.284221819),1638,present
381,P00043,Andres Ryffen,,POINT(2611481.114762606 1267180.284221819),1641,present
382,P00043,Andres Ryffen,,POINT(2611481.114762606 1267180.284221819),1645,end
383,P00044,Peter Knobeloch,,POINT(2611467.8412170582 1266660.6212628263),1408,start
384,P00044,Peter Knobeloch,probst,POINT(2611169.1674021203 1267811.7667163494),1425,present
385,P00044,Peter Knabeloch,probst,POINT(2611419.113078165 1267183.5475144812),1425,present
386,P00044,Peter Knobloch,rebknecht,POINT(2611465.650073759 1266777.819773242),1425,present
387,P00044,Peter Knobeloch,,POINT(2610952.329907793 1268131.7240757202),1425,present
388,P00044,Peter Knobeloch,probst,POINT(2611340.926185879 1266642.4135432409),1425,present
389,P00044,Peter Knobeloch,,POINT(2611165.3958705827 1267710.2880527624),1425,present
390,P00044,Peter Knobloch,rebknecht,POINT(2611480.8963099644 1266743.2796472337),1436,end
391,P00045,Cunrat Syntz,,POINT(2611169.1674021203 1267811.7667163494),1425,start
392,P00045,Cunrat Syntz,,POINT(2611120.986246423 1267852.1355064893),1425,present
393,P00045,Cunrat Syntz,,POINT(2611419.113078165 1267183.5475144812),1425,present
394,P00045,Cunrat Syntz,,POINT(2610952.329907793 1268131.7240757202),1425,present
395,P00045,Cunrat Syntz,,POINT(2611340.926185879 1266642.4135432409),1425,present
396,P00045,Cunrat Syntz,,POINT(2611165.3958705827 1267710.2880527624),1425,present
397,P00045,Cunrat Sintz,,POINT(2611165.3958705827 1267710.2880527624),1436,end
398,P00046,Bernhard Meyer,,POINT(2611352.22629707 1267349.5599081772),1537,start
399,P00046,Bernhardt Meyers,,POINT(2611049.0185128227 1267482.3053268637),1537,present
400,P00046,Bernhart Meyer,,POINT(2611873.3548025955 1266852.6137728435),1604,present
401,P00046,Bernhart Meyer,,POINT(2611906.792649891 1266939.1059839737),1609,present
402,P00046,Bernhart Meyer,,POINT(2611873.3548025955 1266852.6137728435),1609,present
403,P00046,Bernhardt Meyer,,POINT(2611827.6135835196 1267109.7426356608),1610,present
404,P00046,Bernhardt Meyer,,POINT(2611814.2993914904 1267111.5756772626),1610,end
405,P00047,Johann Müller,kübler,POINT(2611234.978746715 1267336.3921533432),1634,start
406,P00047,Johannes Müller,kübler,POINT(2611234.978746715 1267336.3921533432),1640,present
407,P00047,Johannes Müller,kübler,POINT(2610993.115516817 1267355.8433562932),1648,present
408,P00047,Johannes Müller,kübler,POINT(2611152.873445645 1267270.5822155203),1652,present
409,P00047,Johannes Müller,kübler,POINT(2610993.115516817 1267355.8433562932),1663,present
410,P00047,Johannes Müller,kübler,POINT(2610993.115516817 1267355.8433562932),1665,present
411,P00047,Johannes Müller,kübler,POINT(2610993.115516817 1267355.8433562932),1667,present
412,P00047,Johannes Müller,kübler,POINT(2611234.978746715 1267336.3921533432),1668,present
413,P00047,Johann Müller,kübler,POINT(2610997.4547727895 1267352.6351444223),1672,present
414,P00047,Johannes Müller,kübler,POINT(2611019.380269321 1267293.2709140223),1679,present
415,P00047,Johannes Müller,kübler,POINT(2610993.115516817 1267355.8433562932),1680,present
416,P00047,Joh . Müller,kübler,POINT(2611241.611189996 1267335.1447866436),1681,present
417,P00047,Johannes Müller,kübler,POINT(2611234.978746715 1267336.3921533432),1690,present
418,P00047,Johann Müller,,POINT(2611399.294296451 1267178.5328754832),1695,end
419,P00048,Davidt Fritz,schaffner,POINT(2611445.9490665947 1267214.1957187983),1581,start
420,P00048,Davidt Fritz,,POINT(2611431.5953508 1267240.730487822),1587,present
421,P00048,Davidt Frütz,,POINT(2611431.5953508 1267240.730487822),1597,present
422,P00048,Davidt Frütz,,POINT(2611431.5953508 1267240.730487822),1599,present
423,P00048,Davidt Fritz,oberknecht,POINT(2611154.0380530576 1267430.4777040654),1600,present
424,P00048,Davidt Frütz,,POINT(2611431.5953508 1267240.730487822),1604,present
425,P00048,Davidt fritz,,POINT(2611431.5953508 1267240.730487822),1610,end
426,P00049,Cristoffel Wüsst,schaffner,POINT(2611189.98352126 1267342.6277890846),1579,start
427,P00049,Cristoffel Wiest,schaffner,POINT(2611484.4075489743 1267158.9719154122),1579,present
428,P00049,Cristoffel Wüest,schaffner,POINT(2611192.0221861005 1267765.45933633),1579,present
429,P00049,Cristoffel Wuest,schaffner,POINT(2611070.712552922 1267620.5237078252),1579,present
430,P00049,Cristoffel Wiest,schaffner,POINT(2611596.4335787883 1266949.4424581188),1579,present
431,P00049,Cristoffel Wüest,schaffner,POINT(2611186.3795160926 1267768.3846425642),1579,present
432,P00049,Cristoffel Wust,schaffner,POINT(2611064.197304068 1267373.1035178849),1580,present
433,P00049,Cristoffel Wüest,schaffner,POINT(2610799.787057468 1267455.0070705018),1580,end
434,P00050,Caspar Frasman,kübler,POINT(2611084.8939167024 1267374.0624112699),1622,start
435,P00050,Caspar Frossmann,kübler,POINT(2611076.413239194 1267371.0534020972),1627,end
436,P00051,Steffan Hass,hafner,POINT(2610772.849996284 1267343.8615124833),1491,start
437,P00051,Steffan Hass,hafner,POINT(2610772.849996284 1267343.8615124833),1492,present
438,P00051,Steffan Hass,hafner,POINT(2610779.189993111 1267350.2746330216),1494,present
439,P00051,Steffan Hass,hafner,POINT(2610817.960262163 1267389.2729624799),1500,present
440,P00051,Steffan Hass,hafner,POINT(2610772.849996284 1267343.8615124833),1502,present
441,P00051,Steffan Hass,hafner,POINT(2611418.67074623 1267265.6406116227),1508,present
442,P00051,Steffan Hass,hafner,POINT(2610918.600343249 1267377.03793279),1509,present
443,P00051,Steffan Hass,hafner,POINT(2610911.1921474254 1267379.1898610708),1509,present
444,P00051,Steffan Huss,hafner,POINT(2610911.1921474254 1267379.1898610708),1510,present
445,P00051,Steffan Hass,,POINT(2610918.600343249 1267377.03793279),1511,end
446,P00052,Frantzen von Leymen,,POINT(2610779.189993111 1267350.2746330216),1494,start
447,P00052,Frantzen von Leymen,,POINT(2610785.240446176 1267357.0919928763),1497,present
448,P00052,Frantzen von Leymen,,POINT(2611718.8310399503 1267092.28938751),1497,present
449,P00052,Frantzen von Leymen,,POINT(2611751.0013829805 1266933.2153632394),1517,end
450,P00053,Hans Nübling,metzger,POINT(2611184.7211569906 1267241.932110083),1559,start
451,P00053,Nübling hs,,POINT(2611179.0012704935 1267244.8389376472),1567,present
452,P00053,Hans Nübling,,POINT(2611184.7211569906 1267241.932110083),1570,present
453,P00053,Hans Nibling,metzger,POINT(2611190.0718102185 1267240.0927872795),1572,present
454,P00053,Hans Nibling,metzger,POINT(2611212.3229791373 1267245.1307058702),1578,present
455,P00053,Hans Nibling,metzger,POINT(2611195.8513334612 1267243.8084498066),1580,present
456,P00053,Hanns Nibling,,POINT(2611190.509028555 1267275.69485873),1587,present
457,P00053,Hanns Neübling,metzger,POINT(2611184.7211569906 1267241.932110083),1589,present
458,P00053,Hans Meubling,,POINT(2611195.8513334612 1267243.8084498066),1589,present
459,P00053,Hanns Neubling,,POINT(2611212.3229791373 1267245.1307058702),1589,present
460,P00053,Hans Nübling,,POINT(2611195.8513334612 1267243.8084498066),1590,present
461,P00053,Hanns Nübling,,POINT(2611192.6078808685 1267280.7336491982),1590,present
462,P00053,Hanns Nübling,,POINT(2611686.4984288956 1267824.280651903),1590,present
463,P00053,Hansen Nibling,,POINT(2611192.6078808685 1267280.7336491982),1591,present
464,P00053,Hanns Nübling,,POINT(2611212.3229791373 1267245.1307058702),1593,present
465,P00053,Hanns Nübling,,POINT(2611195.8513334612 1267243.8084498066),1594,present
466,P00053,Hans Nübling,,POINT(2611212.3229791373 1267245.1307058702),1594,present
467,P00053,Hans Nübling,metzger,POINT(2611184.7211569906 1267241.932110083),1612,present
468,P00053,Hans Nübling,,POINT(2611195.8513334612 1267243.8084498066),1615,present
469,P00053,Hansen Nübling,rat,POINT(2611212.3229791373 1267245.1307058702),1619,present
470,P00053,Hans Nübling,,POINT(2611212.3229791373 1267245.1307058702),1628,present
471,P00053,Hanns Nübling,,POINT(2611212.3229791373 1267245.1307058702),1630,present
472,P00053,Hans Nübling,,POINT(2611195.8513334612 1267243.8084498066),1640,end
473,P00054,Caspar Keller,,POINT(2611367.804622377 1267454.291078668),1520,start
474,P00054,Caspar Keller,,POINT(2611423.137640429 1267255.663057997),1527,present
475,P00054,Caspar Keller,,POINT(2611518.6289123516 1266703.194393323),1528,present
476,P00054,Caspar Keller,,POINT(2611313.8924553543 1267393.00507368),1533,present
477,P00054,Caspar Keller,,POINT(2611791.9837976974 1267717.5967435918),1562,present
478,P00054,Caspar Keller,metzger,POINT(2611195.8513334612 1267243.8084498066),1580,present
479,P00054,Caspar Keller,metzger,POINT(2611059.854254371 1267912.4606111005),1589,present
480,P00054,Caspar Keller,,POINT(2611059.854254371 1267912.4606111005),1592,present
481,P00054,Caspar Keller,metzger,POINT(2611212.3229791373 1267245.1307058702),1593,present
482,P00054,Caspar Keller,metzger,POINT(2611195.8513334612 1267243.8084498066),1594,present
483,P00054,Caspar Keller,metzger,POINT(2611212.3229791373 1267245.1307058702),1594,present
484,P00054,Caspar Keller,,POINT(2611059.854254371 1267912.4606111005),1596,present
485,P00054,Caspar Keller,,POINT(2611367.1908900486 1267250.15854663),1598,present
486,P00054,Caspar Keller,metzger,POINT(2610836.369169382 1267433.6811976482),1598,present
487,P00054,Caspar Keller,metzger,POINT(2611361.6321439766 1267235.97886013),1600,present
488,P00054,Caspar Keller,,POINT(2611367.1908900486 1267250.15854663),1605,present
489,P00054,Caspar Keller,,POINT(2611195.8513334612 1267243.8084498066),1610,present
490,P00054,Caspar Keller,wirt,POINT(2611212.3229791373 1267245.1307058702),1611,present
491,P00054,Caspar Keller,,POINT(2611212.3229791373 1267245.1307058702),1619,present
492,P00054,Caspar Keller,,POINT(2611212.3229791373 1267245.1307058702),1628,present
493,P00054,Caspar Keller,,POINT(2611212.3229791373 1267245.1307058702),1630,present
494,P00054,Caspar Keller,,POINT(2611212.3229791373 1267245.1307058702),1641,present
495,P00054,Caspar Keller,,POINT(2611195.8513334612 1267243.8084498066),1668,present
496,P00054,Caspar Keller,,POINT(2611212.3229791373 1267245.1307058702),1668,end
497,P00055,Abraham Dombald,wollweber,POINT(2611290.58470134 1267228.9983975359),1654,start
498,P00055,Abraham Dombald,wollweber,POINT(2611290.58470134 1267228.9983975359),1657,present
499,P00055,Abraham Dombald,wollweber,POINT(2611289.385756518 1267234.513543716),1663,present
500,P00055,Abraham Dombald,wollweber,POINT(2611304.39235253 1267225.2341418855),1669,present
501,P00055,Abraham Tombald,,POINT(2611304.39235253 1267225.2341418855),1671,present
502,P00055,Abraham Thombald,wollweber,POINT(2611304.39235253 1267225.2341418855),1672,present
503,P00055,Abraham Tombald,,POINT(2611304.39235253 1267225.2341418855),1676,present
504,P00055,Abraham Dombald,wollweber,POINT(2611290.58470134 1267228.9983975359),1680,present
505,P00055,Abraham Dombald,wollweber,POINT(2611304.39235253 1267225.2341418855),1681,present
506,P00055,Abraham Dombald,wollweber,POINT(2611306.01729483 1267218.2496124643),1681,present
507,P00055,Abraham Dombald,wollweber,POINT(2611304.39235253 1267225.2341418855),1688,present
508,P00055,Abraham Dombald,,POINT(2611334.6649472862 1267157.820265856),1690,present
509,P00055,Abraham Dombals,,POINT(2611304.39235253 1267225.2341418855),1692,present
